review_id,phrase,category,aspect_term,polarity
510,pizza wine excellent service really ,DRINKS#QUALITY,pizza,positive
511,really made place backyard dining area ,SERVICE#GENERAL,dining,positive
511,wine excellent service really made place backyard dining area ,SERVICE#GENERAL,dining,positive
511,pizza wine excellent service really made ,SERVICE#GENERAL,pizza,positive
511,pizza wine excellent service really made place backyard ,SERVICE#GENERAL,pizza,positive
511,service really made place backyard dining area ,SERVICE#GENERAL,dining,positive
511,pizza wine excellent service really ,SERVICE#GENERAL,pizza,positive
512,really made place backyard dining area ,AMBIENCE#GENERAL,dining,positive
512,wine excellent service really made place backyard dining area ,AMBIENCE#GENERAL,dining,positive
512,pizza wine excellent service really made ,AMBIENCE#GENERAL,pizza,positive
512,pizza wine excellent service really made place backyard ,AMBIENCE#GENERAL,pizza,positive
512,service really made place backyard dining area ,AMBIENCE#GENERAL,dining,positive
512,pizza wine excellent service really ,AMBIENCE#GENERAL,pizza,positive
513,seen italy place rivals ones country ,AMBIENCE#GENERAL,ones,positive
513,outdoor restaurants ever seen italy place rivals ones country ,AMBIENCE#GENERAL,ones,positive
513,one nicest outdoor restaurants ever ,AMBIENCE#GENERAL,restaurants,positive
513,one nicest outdoor restaurants ever seen italy place ,AMBIENCE#GENERAL,restaurants,positive
513,ever seen italy place rivals ones country ,AMBIENCE#GENERAL,ones,positive
514,winter looking forward going snowy night enjoy ,RESTAURANT#MISCELLANEOUS,enjoy,positive
514,tell going cover garden glass winter looking forward going snowy ,RESTAURANT#MISCELLANEOUS,garden,positive
514,tell going cover garden glass winter looking forward going ,RESTAURANT#MISCELLANEOUS,garden,positive
514,tell going cover garden glass winter looking forward ,RESTAURANT#MISCELLANEOUS,garden,positive
514,looking forward going snowy night enjoy ,RESTAURANT#MISCELLANEOUS,enjoy,positive
515,check place ,RESTAURANT#GENERAL,check,positive
517,first place romantic claimed citysearch editorial ,AMBIENCE#GENERAL,romantic,negative
517,first place romantic claimed citysearch editorial review ,AMBIENCE#GENERAL,review,negative
517,place romantic claimed citysearch editorial review ,AMBIENCE#GENERAL,review,negative
518,romance must sharing conversation next table trying speak louder traffic ,AMBIENCE#GENERAL,ring,negative
518,editor idea romance must sharing conversation next table trying speak ,AMBIENCE#GENERAL,ring,negative
518,either editor idea romance must sharing conversation ,AMBIENCE#GENERAL,ring,negative
518,either editor idea romance must sharing conversation next ,AMBIENCE#GENERAL,ring,negative
519,way close menu typical italian restaurant wine list simply overpriced ,AMBIENCE#GENERAL,list,negative
519,tables crammed way close menu typical italian restaurant wine ,AMBIENCE#GENERAL,tables,negative
519,tables crammed way close menu typical italian ,AMBIENCE#GENERAL,tables,negative
519,close menu typical italian restaurant wine list simply overpriced ,AMBIENCE#GENERAL,list,negative
519,tables crammed way close menu ,AMBIENCE#GENERAL,tables,negative
519,menu typical italian restaurant wine list simply overpriced ,AMBIENCE#GENERAL,list,negative
520,way close menu typical italian restaurant wine list simply overpriced ,FOOD#STYLE_OPTIONS,list,neutral
520,tables crammed way close menu typical italian restaurant wine ,FOOD#STYLE_OPTIONS,tables,neutral
520,tables crammed way close menu typical italian ,FOOD#STYLE_OPTIONS,tables,neutral
520,close menu typical italian restaurant wine list simply overpriced ,FOOD#STYLE_OPTIONS,list,neutral
520,tables crammed way close menu ,FOOD#STYLE_OPTIONS,tables,neutral
520,menu typical italian restaurant wine list simply overpriced ,FOOD#STYLE_OPTIONS,list,neutral
521,way close menu typical italian restaurant wine list simply overpriced ,DRINKS#PRICES,list,negative
521,tables crammed way close menu typical italian restaurant wine ,DRINKS#PRICES,tables,negative
521,tables crammed way close menu typical italian ,DRINKS#PRICES,tables,negative
521,close menu typical italian restaurant wine list simply overpriced ,DRINKS#PRICES,list,negative
521,tables crammed way close menu ,DRINKS#PRICES,tables,negative
521,menu typical italian restaurant wine list simply overpriced ,DRINKS#PRICES,list,negative
522,slightly average wines start one selection listed ,DRINKS#QUALITY,wines,negative
522,slightly average wines start one selection ,DRINKS#QUALITY,wines,negative
523,slightly average wines start one selection listed ,DRINKS#PRICES,wines,negative
523,slightly average wines start one selection ,DRINKS#PRICES,wines,negative
524,service one would expect joint price category ,SERVICE#GENERAL,category,negative
524,service one would expect joint price ,SERVICE#GENERAL,service,negative
524,service one would expect joint ,SERVICE#GENERAL,service,negative
524,one would expect joint price category ,SERVICE#GENERAL,category,negative
525,instance plates dumped table handed wine list upside ,SERVICE#GENERAL,list,negative
525,instance plates dumped table handed wine ,SERVICE#GENERAL,ins,negative
525,instance plates dumped table handed wine list upside etc ,SERVICE#GENERAL,list,negative
525,plates dumped table handed wine list upside etc ,SERVICE#GENERAL,list,negative
526,constant mille grazie constitute proper service ,SERVICE#GENERAL,service,negative
527,factor food average could make deficiencies teodora ,FOOD#QUALITY,average,positive
527,completely fair redeeming factor food average could make deficiencies ,FOOD#QUALITY,average,positive
527,completely fair redeeming factor food average could make deficiencies teodora ,FOOD#QUALITY,average,positive
528,factor food average could make deficiencies teodora ,RESTAURANT#GENERAL,average,negative
528,completely fair redeeming factor food average could make deficiencies ,RESTAURANT#GENERAL,average,negative
528,completely fair redeeming factor food average could make deficiencies teodora ,RESTAURANT#GENERAL,average,negative
529,one meals edible bland made ,FOOD#QUALITY,meals,negative
529,one meals edible bland made weird ,FOOD#QUALITY,meals,negative
531,fish overdone ,FOOD#QUALITY,one,negative
532,cute place nice wait staff would never ,SERVICE#GENERAL,staff,positive
532,cute place nice wait staff would ,SERVICE#GENERAL,staff,positive
533,cute place nice wait staff would never ,AMBIENCE#GENERAL,staff,positive
533,cute place nice wait staff would ,AMBIENCE#GENERAL,staff,positive
534,cute place nice wait staff would never ,RESTAURANT#GENERAL,staff,negative
534,cute place nice wait staff would ,RESTAURANT#GENERAL,staff,negative
535,someone else recommended dessert also left ,FOOD#QUALITY,recommend,negative
536,one actually liked expresso ,DRINKS#QUALITY,one,positive
537,skip restaurant big disappointment ,RESTAURANT#GENERAL,disappointment,negative
538,city place negative reviews describe sound like somewhere else ,RESTAURANT#GENERAL,review,positive
538,myagi one favorite restaurants city place negative reviews describe sound ,RESTAURANT#GENERAL,review,positive
538,myagi one favorite restaurants city place ,RESTAURANT#GENERAL,city,positive
538,favorite restaurants city place negative reviews describe sound like somewhere ,RESTAURANT#GENERAL,review,positive
538,myagi one favorite restaurants city place negative reviews ,RESTAURANT#GENERAL,review,positive
538,myagi one favorite restaurants city place negative reviews describe ,RESTAURANT#GENERAL,review,positive
539,never bad service fish fresh delicious ,SERVICE#GENERAL,service,positive
540,never bad service fish fresh delicious ,FOOD#QUALITY,service,positive
541,tuna tartar appetizer die ,FOOD#QUALITY,appetizer,positive
542,come family pizzeria owners almost ,FOOD#QUALITY,family,positive
542,come family pizzeria owners almost ashamed say ,FOOD#QUALITY,family,positive
542,come family pizzeria owners almost ashamed say pizza ,FOOD#QUALITY,family,positive
542,pizzeria owners almost ashamed say pizza fornino blows families receipies ,FOOD#QUALITY,families,positive
542,owners almost ashamed say pizza fornino blows families receipies away ,FOOD#QUALITY,families,positive
542,come family pizzeria owners almost ashamed ,FOOD#QUALITY,family,positive
542,ashamed say pizza fornino blows families receipies away ,FOOD#QUALITY,families,positive
544,place cool service prompt curtious ,SERVICE#GENERAL,prompt,positive
545,place cool service prompt curtious ,AMBIENCE#GENERAL,prompt,positive
546,highly recommend anyone give place try ,RESTAURANT#GENERAL,recommend,positive
548,restaurant try anything except serve ,FOOD#QUALITY,thing,positive
548,restaurant try anything except serve great ,FOOD#QUALITY,eat,positive
548,great food great service pleasant atmosphere ,FOOD#QUALITY,pleasant,positive
548,except serve great food great service pleasant atmosphere ,FOOD#QUALITY,pleasant,positive
548,try anything except serve great food great service pleasant atmosphere ,FOOD#QUALITY,pleasant,positive
548,serve great food great service pleasant atmosphere ,FOOD#QUALITY,pleasant,positive
549,restaurant try anything except serve ,SERVICE#GENERAL,thing,positive
549,restaurant try anything except serve great ,SERVICE#GENERAL,eat,positive
549,great food great service pleasant atmosphere ,SERVICE#GENERAL,pleasant,positive
549,except serve great food great service pleasant atmosphere ,SERVICE#GENERAL,pleasant,positive
549,try anything except serve great food great service pleasant atmosphere ,SERVICE#GENERAL,pleasant,positive
549,serve great food great service pleasant atmosphere ,SERVICE#GENERAL,pleasant,positive
550,restaurant try anything except serve ,AMBIENCE#GENERAL,thing,positive
550,restaurant try anything except serve great ,AMBIENCE#GENERAL,eat,positive
550,great food great service pleasant atmosphere ,AMBIENCE#GENERAL,pleasant,positive
550,except serve great food great service pleasant atmosphere ,AMBIENCE#GENERAL,pleasant,positive
550,try anything except serve great food great service pleasant atmosphere ,AMBIENCE#GENERAL,pleasant,positive
550,serve great food great service pleasant atmosphere ,AMBIENCE#GENERAL,pleasant,positive
551,gimmicks food speaks freshness preparation ,FOOD#QUALITY,preparation,positive
552,dining room quietly elegant music shout refreshing ,AMBIENCE#GENERAL,dining,positive
552,dining room quietly elegant music shout ,AMBIENCE#GENERAL,dining,positive
552,dining room quietly elegant music ,AMBIENCE#GENERAL,dining,positive
553,impeccable unobtrusive staff knows know menu present meal attend needs ,SERVICE#GENERAL,meal,positive
553,know menu present meal attend needs ,SERVICE#GENERAL,meal,positive
553,service impeccable unobtrusive staff knows know menu present ,SERVICE#GENERAL,service,positive
553,service impeccable unobtrusive staff knows ,SERVICE#GENERAL,service,positive
553,staff knows know menu present meal attend needs ,SERVICE#GENERAL,meal,positive
555,yorkers enjoying real meal real restaurant clubhouse fabulous trying seen ,FOOD#QUALITY,meal,positive
555,looking around saw room full new yorkers ,FOOD#QUALITY,room,positive
555,around saw room full new yorkers enjoying real meal real ,FOOD#QUALITY,meal,positive
555,looking around saw room full new yorkers enjoying ,FOOD#QUALITY,enjoy,positive
555,full new yorkers enjoying real meal real restaurant clubhouse fabulous ,FOOD#QUALITY,meal,positive
556,yorkers enjoying real meal real restaurant clubhouse fabulous trying seen ,AMBIENCE#GENERAL,meal,positive
556,looking around saw room full new yorkers ,AMBIENCE#GENERAL,room,positive
556,around saw room full new yorkers enjoying real meal real ,AMBIENCE#GENERAL,meal,positive
556,looking around saw room full new yorkers enjoying ,AMBIENCE#GENERAL,enjoy,positive
556,full new yorkers enjoying real meal real restaurant clubhouse fabulous ,AMBIENCE#GENERAL,meal,positive
557,beautiful experience ,RESTAURANT#GENERAL,experience,positive
558,view breathtaking service top notch ,LOCATION#GENERAL,notch,positive
558,view breathtaking service top notch ambiance wonderfull ,LOCATION#GENERAL,notch,positive
559,view breathtaking service top notch ,SERVICE#GENERAL,notch,positive
559,view breathtaking service top notch ambiance wonderfull ,SERVICE#GENERAL,notch,positive
560,view breathtaking service top notch ,AMBIENCE#GENERAL,notch,positive
560,view breathtaking service top notch ambiance wonderfull ,AMBIENCE#GENERAL,notch,positive
561,staff offers impeccable service ,SERVICE#GENERAL,service,positive
562,lobster bisque maine lobster ,FOOD#QUALITY,lobster,positive
563,england chowder good think award lobster bisque ,FOOD#QUALITY,chow,positive
563,boyfriend new england chowder good think award lobster bisque ,FOOD#QUALITY,boyfriend,positive
563,boyfriend new england chowder good ,FOOD#QUALITY,boyfriend,positive
565,divine melts mouth ,FOOD#QUALITY,mouth,positive
566,boyfriend prime rib good ,FOOD#QUALITY,boyfriend,positive
567,want bottle bubbly weekday got little ,DRINKS#STYLE_OPTIONS,day,positive
567,bottle bubbly weekday got little bottles korbett enough ,DRINKS#STYLE_OPTIONS,day,positive
568,cuz good need taste ,FOOD#QUALITY,taste,positive
569,already coming excuses ahead really soon next ,RESTAURANT#GENERAL,com,positive
570,wife ate earlier week stopped ranting ,FOOD#QUALITY,top,positive
570,wife ate earlier week stopped ,FOOD#QUALITY,top,positive
570,earlier week stopped ranting raving food ,FOOD#QUALITY,top,positive
571,like spicy food get chicken vindaloo ,FOOD#QUALITY,spicy,positive
572,spicy offensive ,FOOD#QUALITY,spicy,positive
574,volare 1st class service terrific food ,SERVICE#GENERAL,food,positive
575,volare 1st class service terrific food ,FOOD#QUALITY,food,positive
576,portions large servers always surprise ,FOOD#STYLE_OPTIONS,surprise,positive
576,portions large servers always surprise different starter ,FOOD#STYLE_OPTIONS,starter,positive
576,large servers always surprise different starter ,FOOD#STYLE_OPTIONS,starter,positive
577,wine list excellent ,DRINKS#STYLE_OPTIONS,list,positive
578,amazing especially get chef tasting menu favourite bottle two wine ,FOOD#QUALITY,wine,positive
